همه ایرادات qpedia.ir — 2026-09-21 — 1725 مورد — قابل کپی
فرمت: [severity] code | slug | title | location | evidence | fix
[low] C12 | no-cloning-theorem | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | nobel-physics-2012 | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | nobel-physics-2022 | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | nobel-physics-2025 | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | nuclear-spin | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | objective-collapse | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | optical-lattice | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | optical-parametric-oscillator | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | pauli-exclusion | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | pauli-exclusion-principle | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | pet-scan-antimatter | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | phonon | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | photoelectric-effect | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | photon | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | photon-blockade | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | photon-counting | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | physicists-on-quantum-weirdness | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | pilot-wave | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | planck-constant | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | plasmon | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | polariton | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | polaron | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | post-quantum-cryptography | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | proton-decay | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | proton-neutron-quark-structure | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | q-day | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | qaoa | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | qbism | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-ai-marketing-hype | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-alternative-medicine-science | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-analogy-exercise-boundary | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-anesthesia | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-auction | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-bacteria | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-battery | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-blockchain | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-bounce | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-cancer | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-career-future-learn | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-cell-signaling | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-century-2025 | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-chemistry | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-chemistry-drug-discovery | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-cheshire-cat | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-chromodynamics | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-classical-boundary | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-cloud | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-compiler | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-computer-reality | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-contextuality | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-control | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-cosmology | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-criticality | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-cryptography-internet-security | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-culture | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-darwinism | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-digital-signature | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-dimer | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-documentaries | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-dots-displays | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-droplet | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-electrodynamics | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
[low] C12 | quantum-engine-efficiency | بدون پوشش سوءبرداشت رایج | loc:بدنه | ev: | fix:مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
